DATAFLOW,SEXP: Sex,PCHAR: Selected person characteristic,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3124: 3124,POA: Postal Areas,2: Victoria,2021,21965
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6609: 6609,POA: Postal Areas,5: Western Australia,2021,852
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4073: 4073,POA: Postal Areas,3: Queensland,2021,9293
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6007: 6007,POA: Postal Areas,5: Western Australia,2021,8095
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3950: 3950,POA: Postal Areas,2: Victoria,2021,5133
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,9494: No usual address (Aust.),POA: Postal Areas,9: Other Territories,2021,52069
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2327: 2327,POA: Postal Areas,1: New South Wales,2021,7830
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2484: 2484,POA: Postal Areas,1: New South Wales,2021,20083
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2337: 2337,POA: Postal Areas,1: New South Wales,2021,8060
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3588: 3588,POA: Postal Areas,2: Victoria,2021,404
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3797: 3797,POA: Postal Areas,2: Victoria,2021,3764
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2195: 2195,POA: Postal Areas,1: New South Wales,2021,27103
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2262: 2262,POA: Postal Areas,1: New South Wales,2021,21411
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3147: 3147,POA: Postal Areas,2: Victoria,2021,15102
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3350: 3350,POA: Postal Areas,2: Victoria,2021,66022
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6271: 6271,POA: Postal Areas,5: Western Australia,2021,3461
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3146: 3146,POA: Postal Areas,2: Victoria,2021,26131
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2000: 2000,POA: Postal Areas,1: New South Wales,2021,27936
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5120: 5120,POA: Postal Areas,4: South Australia,2021,2859
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3809: 3809,POA: Postal Areas,2: Victoria,2021,19662
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3831: 3831,POA: Postal Areas,2: Victoria,2021,2012
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4479: 4479,POA: Postal Areas,3: Queensland,2021,7
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4506: 4506,POA: Postal Areas,3: Queensland,2021,25306
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7321: 7321,POA: Postal Areas,6: Tasmania,2021,4968
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3243: 3243,POA: Postal Areas,2: Victoria,2021,392
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3851: 3851,POA: Postal Areas,2: Victoria,2021,6231
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3444: 3444,POA: Postal Areas,2: Victoria,2021,10066
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2749: 2749,POA: Postal Areas,1: New South Wales,2021,17029
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4418: 4418,POA: Postal Areas,3: Queensland,2021,86
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6714: 6714,POA: Postal Areas,5: Western Australia,2021,17657
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4054: 4054,POA: Postal Areas,3: Queensland,2021,13986
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2441: 2441,POA: Postal Areas,1: New South Wales,2021,4288
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4491: 4491,POA: Postal Areas,3: Queensland,2021,94
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5156: 5156,POA: Postal Areas,4: South Australia,2021,1005
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5136: 5136,POA: Postal Areas,4: South Australia,2021,548
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6608: 6608,POA: Postal Areas,5: Western Australia,2021,150
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2506: 2506,POA: Postal Areas,1: New South Wales,2021,7798
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3793: 3793,POA: Postal Areas,2: Victoria,2021,3651
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6290: 6290,POA: Postal Areas,5: Western Australia,2021,1837
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2715: 2715,POA: Postal Areas,1: New South Wales,2021,1382
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3412: 3412,POA: Postal Areas,2: Victoria,2021,295
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4818: 4818,POA: Postal Areas,3: Queensland,2021,32004
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6008: 6008,POA: Postal Areas,5: Western Australia,2021,16131
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6335: 6335,POA: Postal Areas,5: Western Australia,2021,758
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4808: 4808,POA: Postal Areas,3: Queensland,2021,1110
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5165: 5165,POA: Postal Areas,4: South Australia,2021,5962
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6321: 6321,POA: Postal Areas,5: Western Australia,2021,505
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2372: 2372,POA: Postal Areas,1: New South Wales,2021,4789
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2780: 2780,POA: Postal Areas,1: New South Wales,2021,13348
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3918: 3918,POA: Postal Areas,2: Victoria,2021,4276
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5540: 5540,POA: Postal Areas,4: South Australia,2021,15241
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2267: 2267,POA: Postal Areas,1: New South Wales,2021,2920
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3274: 3274,POA: Postal Areas,2: Victoria,2021,256
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6068: 6068,POA: Postal Areas,5: Western Australia,2021,10
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3760: 3760,POA: Postal Areas,2: Victoria,2021,356
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6004: 6004,POA: Postal Areas,5: Western Australia,2021,11681
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2110: 2110,POA: Postal Areas,1: New South Wales,2021,9846
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3041: 3041,POA: Postal Areas,2: Victoria,2021,13111
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3739: 3739,POA: Postal Areas,2: Victoria,2021,239
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2604: 2604,POA: Postal Areas,8: Australian Capital Territory,2021,13034
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2869: 2869,POA: Postal Areas,1: New South Wales,2021,1528
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4357: 4357,POA: Postal Areas,3: Queensland,2021,2531
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3150: 3150,POA: Postal Areas,2: Victoria,2021,63298
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2904: 2904,POA: Postal Areas,8: Australian Capital Territory,2021,13196
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6174: 6174,POA: Postal Areas,5: Western Australia,2021,5681
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2410: 2410,POA: Postal Areas,1: New South Wales,2021,240
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2760: 2760,POA: Postal Areas,1: New South Wales,2021,37632
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4565: 4565,POA: Postal Areas,3: Queensland,2021,15033
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5064: 5064,POA: Postal Areas,4: South Australia,2021,10756
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7310: 7310,POA: Postal Areas,6: Tasmania,2021,28635
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2035: 2035,POA: Postal Areas,1: New South Wales,2021,34602
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4109: 4109,POA: Postal Areas,3: Queensland,2021,37703
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7162: 7162,POA: Postal Areas,6: Tasmania,2021,667
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4068: 4068,POA: Postal Areas,3: Queensland,2021,25676
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3638: 3638,POA: Postal Areas,2: Victoria,2021,2199
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2643: 2643,POA: Postal Areas,1: New South Wales,2021,2997
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5268: 5268,POA: Postal Areas,4: South Australia,2021,3695
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4815: 4815,POA: Postal Areas,3: Queensland,2021,21397
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5461: 5461,POA: Postal Areas,4: South Australia,2021,2598
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3016: 3016,POA: Postal Areas,2: Victoria,2021,16025
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4304: 4304,POA: Postal Areas,3: Queensland,2021,17815
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4575: 4575,POA: Postal Areas,3: Queensland,2021,28022
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2753: 2753,POA: Postal Areas,1: New South Wales,2021,17587
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0875: 0875,POA: Postal Areas,7: Northern Territory,2021,2482
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2672: 2672,POA: Postal Areas,1: New South Wales,2021,1511
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6628: 6628,POA: Postal Areas,5: Western Australia,2021,23
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3072: 3072,POA: Postal Areas,2: Victoria,2021,33790
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3363: 3363,POA: Postal Areas,2: Victoria,2021,3598
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2537: 2537,POA: Postal Areas,1: New South Wales,2021,12981
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5032: 5032,POA: Postal Areas,4: South Australia,2021,13452
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5132: 5132,POA: Postal Areas,4: South Australia,2021,435
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6079: 6079,POA: Postal Areas,5: Western Australia,2021,30
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6285: 6285,POA: Postal Areas,5: Western Australia,2021,10633
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2475: 2475,POA: Postal Areas,1: New South Wales,2021,399
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3835: 3835,POA: Postal Areas,2: Victoria,2021,475
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5303: 5303,POA: Postal Areas,4: South Australia,2021,159
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6434: 6434,POA: Postal Areas,5: Western Australia,2021,184
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7276: 7276,POA: Postal Areas,6: Tasmania,2021,641
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2847: 2847,POA: Postal Areas,1: New South Wales,2021,2447
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4210: 4210,POA: Postal Areas,3: Queensland,2021,22605
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2334: 2334,POA: Postal Areas,1: New South Wales,2021,3349
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3143: 3143,POA: Postal Areas,2: Victoria,2021,9376
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3594: 3594,POA: Postal Areas,2: Victoria,2021,536
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,0822: 0822,POA: Postal Areas,7: Northern Territory,2021,25304
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4077: 4077,POA: Postal Areas,3: Queensland,2021,35805
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3401: 3401,POA: Postal Areas,2: Victoria,2021,4596
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3704: 3704,POA: Postal Areas,2: Victoria,2021,26
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3987: 3987,POA: Postal Areas,2: Victoria,2021,1644
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4625: 4625,POA: Postal Areas,3: Queensland,2021,2681
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6438: 6438,POA: Postal Areas,5: Western Australia,2021,837
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3660: 3660,POA: Postal Areas,2: Victoria,2021,7842
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7467: 7467,POA: Postal Areas,6: Tasmania,2021,1808
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5400: 5400,POA: Postal Areas,4: South Australia,2021,1063
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3068: 3068,POA: Postal Areas,2: Victoria,2021,19382
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3284: 3284,POA: Postal Areas,2: Victoria,2021,3860
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6011: 6011,POA: Postal Areas,5: Western Australia,2021,9346
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5024: 5024,POA: Postal Areas,4: South Australia,2021,14670
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5256: 5256,POA: Postal Areas,4: South Australia,2021,1547
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2224: 2224,POA: Postal Areas,1: New South Wales,2021,14559
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4300: 4300,POA: Postal Areas,3: Queensland,2021,68675
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6148: 6148,POA: Postal Areas,5: Western Australia,2021,18974
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2525: 2525,POA: Postal Areas,1: New South Wales,2021,12335
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3944: 3944,POA: Postal Areas,2: Victoria,2021,787
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6407: 6407,POA: Postal Areas,5: Western Australia,2021,960
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7019: 7019,POA: Postal Areas,6: Tasmania,2021,7744
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4716: 4716,POA: Postal Areas,3: Queensland,2021,825
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6477: 6477,POA: Postal Areas,5: Western Australia,2021,242
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2572: 2572,POA: Postal Areas,1: New South Wales,2021,5484
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3563: 3563,POA: Postal Areas,2: Victoria,2021,850
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3044: 3044,POA: Postal Areas,2: Victoria,2021,28701
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2009: 2009,POA: Postal Areas,1: New South Wales,2021,12658
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2306: 2306,POA: Postal Areas,1: New South Wales,2021,3421
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3324: 3324,POA: Postal Areas,2: Victoria,2021,577
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7212: 7212,POA: Postal Areas,6: Tasmania,2021,1778
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3913: 3913,POA: Postal Areas,2: Victoria,2021,3449
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4101: 4101,POA: Postal Areas,3: Queensland,2021,35246
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2466: 2466,POA: Postal Areas,1: New South Wales,2021,1765
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3727: 3727,POA: Postal Areas,2: Victoria,2021,303
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3895: 3895,POA: Postal Areas,2: Victoria,2021,198
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4375: 4375,POA: Postal Areas,3: Queensland,2021,229
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4573: 4573,POA: Postal Areas,3: Queensland,2021,31392
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5127: 5127,POA: Postal Areas,4: South Australia,2021,7865
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6646: 6646,POA: Postal Areas,5: Western Australia,2021,535
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2784: 2784,POA: Postal Areas,1: New South Wales,2021,1300
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3393: 3393,POA: Postal Areas,2: Victoria,2021,2614
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3358: 3358,POA: Postal Areas,2: Victoria,2021,3440
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5266: 5266,POA: Postal Areas,4: South Australia,2021,611
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3338: 3338,POA: Postal Areas,2: Victoria,2021,37062
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5571: 5571,POA: Postal Areas,4: South Australia,2021,1978
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3658: 3658,POA: Postal Areas,2: Victoria,2021,6251
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5007: 5007,POA: Postal Areas,4: South Australia,2021,8200
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2420: 2420,POA: Postal Areas,1: New South Wales,2021,4016
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2190: 2190,POA: Postal Areas,1: New South Wales,2021,27559
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2879: 2879,POA: Postal Areas,1: New South Wales,2021,577
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3448: 3448,POA: Postal Areas,2: Victoria,2021,981
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4275: 4275,POA: Postal Areas,3: Queensland,2021,3895
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5170: 5170,POA: Postal Areas,4: South Australia,2021,1213
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6103: 6103,POA: Postal Areas,5: Western Australia,2021,10897
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7170: 7170,POA: Postal Areas,6: Tasmania,2021,5734
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4207: 4207,POA: Postal Areas,3: Queensland,2021,68477
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4858: 4858,POA: Postal Areas,3: Queensland,2021,1515
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6282: 6282,POA: Postal Areas,5: Western Australia,2021,1522
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4424: 4424,POA: Postal Areas,3: Queensland,2021,235
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2877: 2877,POA: Postal Areas,1: New South Wales,2021,3575
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3062: 3062,POA: Postal Areas,2: Victoria,2021,6
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3467: 3467,POA: Postal Areas,2: Victoria,2021,1356
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5018: 5018,POA: Postal Areas,4: South Australia,2021,5600
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2038: 2038,POA: Postal Areas,1: New South Wales,2021,9487
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4270: 4270,POA: Postal Areas,3: Queensland,2021,4388
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2756: 2756,POA: Postal Areas,1: New South Wales,2021,35328
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3435: 3435,POA: Postal Areas,2: Victoria,2021,3228
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7256: 7256,POA: Postal Areas,6: Tasmania,2021,1617
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4728: 4728,POA: Postal Areas,3: Queensland,2021,229
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3037: 3037,POA: Postal Areas,2: Victoria,2021,51402
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4497: 4497,POA: Postal Areas,3: Queensland,2021,315
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6164: 6164,POA: Postal Areas,5: Western Australia,2021,66124
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6640: 6640,POA: Postal Areas,5: Western Australia,2021,215
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,5560: 5560,POA: Postal Areas,4: South Australia,2021,454
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6155: 6155,POA: Postal Areas,5: Western Australia,2021,53765
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2322: 2322,POA: Postal Areas,1: New South Wales,2021,24373
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6343: 6343,POA: Postal Areas,5: Western Australia,2021,231
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2710: 2710,POA: Postal Areas,1: New South Wales,2021,9743
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3276: 3276,POA: Postal Areas,2: Victoria,2021,437
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2357: 2357,POA: Postal Areas,1: New South Wales,2021,4069
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3104: 3104,POA: Postal Areas,2: Victoria,2021,21302
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2602: 2602,POA: Postal Areas,8: Australian Capital Territory,2021,34540
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2107: 2107,POA: Postal Areas,1: New South Wales,2021,15422
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2786: 2786,POA: Postal Areas,1: New South Wales,2021,1178
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3012: 3012,POA: Postal Areas,2: Victoria,2021,27023
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,4553: 4553,POA: Postal Areas,3: Queensland,2021,10748
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,7307: 7307,POA: Postal Areas,6: Tasmania,2021,11849
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3141: 3141,POA: Postal Areas,2: Victoria,2021,25028
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3204: 3204,POA: Postal Areas,2: Victoria,2021,33130
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6014: 6014,POA: Postal Areas,5: Western Australia,2021,22092
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,6518: 6518,POA: Postal Areas,5: Western Australia,2021,209
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2538: 2538,POA: Postal Areas,1: New South Wales,2021,2580
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,2829: 2829,POA: Postal Areas,1: New South Wales,2021,2965
ABS:C21_G01_POA(1.0.0),3: Persons,P_1: Total persons,3391: 3391,POA: Postal Areas,2: Victoria,2021,181
